,file_name,page_nr,panel_nr,balloon_nr,utterance,raw_annotation,raw_emotion,raw_speaker_id,emotion,speaker_id,split
1516,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,3,1,THE WORSHIPPING OF DOLPHINS IS FRIVOLOUS AND POINTLESS.,"2024-08-28 - aselermekova20
Feeling:AN4-DI2-FE0-SA0-SU3-JO0

2024-08-28 - aselermekova20
SpokenBy:Director","2024-08-28 - aselermekova20
Feeling:AN4-DI2-FE0-SA0-SU3-JO0","2024-08-28 - aselermekova20
SpokenBy:Director",AN4-DI2-FE0-SA0-SU3-JO0,Director,TRAIN
1517,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,3,2,""" BUT THEY DEHORTED HIM, SAYING, WE SHALL NEVER BE ABLE. ""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU3-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU3-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA5-SU3-JO0,ID-1,TRAIN
1518,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,4,1,IT DENIES THE ONE TRUE POWER IN THE UNIVERSE.,"2024-08-28 - aselermekova20
Feeling:AN5-DI0-FE0-SA5-SU0-JO0

2024-08-28 - aselermekova20
SpokenBy:Director","2024-08-28 - aselermekova20
Feeling:AN5-DI0-FE0-SA5-SU0-JO0","2024-08-28 - aselermekova20
SpokenBy:Director",AN5-DI0-FE0-SA5-SU0-JO0,Director,TRAIN
1519,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,4,2,""" LET US NOW RATHER SAVE OUR LIVES, AND HEREAFTER WE WILL RETURN WITH OUR BRETHREN, AND FIGHT AGAINST THEM.","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU2-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU2-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE5-SA0-SU2-JO0,ID-1,TRAIN
1520,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,4,3," ""FOR WE ARE BUT FEW.""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA5-SU0-JO0,ID-1,TRAIN
1521,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,5,1,DOMINATION.,"2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:Director","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:Director",AN0-DI0-FE0-SA0-SU0-JO5,Director,TRAIN
1522,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,5,2,""" THEN JUDAS SAID…""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU3-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU3-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA0-SU3-JO0,ID-1,TRAIN
1523,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,5,4,"""... GOD FORBID THAT I SHOULD DO THIS THING, AND FLEE AWAY FROM THEM: IF OUR TIME BE COME…""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE5-SA0-SU0-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE5-SA0-SU0-JO0,ID-1,TRAIN
1524,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,5,5,"EH, YOU MIGHT BE RIGHT, I AIN'T EVEN CLAIMING YOU AIN'T.","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA2-SU2-JO0

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA2-SU2-JO0","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA2-SU2-JO0,Lobo,TRAIN
1525,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,5,6,MAYBE STICKING TO THE OLD CUSTOMS… MAYBE THAT DON'T MAKE ALL THAT MUCH SENSE WHEN FACED WITH THE VIOLENCE AND VIGOR OF HISTORY.,"2024-08-28 - aselermekova20
Feeling:AN3-DI0-FE0-SA5-SU3-JO0

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN3-DI0-FE0-SA5-SU3-JO0","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN3-DI0-FE0-SA5-SU3-JO0,Lobo,TRAIN
1526,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,5,7,"BUT FRAG IT, MAN, I LOVE THOSE FISH.","2024-08-28 - aselermekova20
Feeling:AN3-DI0-FE0-SA0-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN3-DI0-FE0-SA0-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN3-DI0-FE0-SA0-SU0-JO5,Lobo,TRAIN
1527,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,7,5,8,"""… LET US DIE MANFULLY FOR OUR BRETHREN, AND LET US NOT STAIN OUR HONOR. ""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU3-JO3

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU3-JO3","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA0-SU3-JO3,ID-1,TRAIN
1528,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,1,1,"IT'S THE SAME OLD STORY, AIN'T IT?","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA0-SU5-JO0,Lobo,TRAIN
1529,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,1,2,""" WHEREUPON THERE WAS A SORE BATTLE, INSOMUCH AS MANY WERE SLAIN ON BOTH PARTS. ”","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU5-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU5-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA5-SU5-JO0,ID-1,TRAIN
1530,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,2,1,MY GOD IS BETTER THAN YOUR GOD.,"2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA5-SU0-JO0,Lobo,TRAIN
1531,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,2,2,""" JUDAS ALSO WAS KILLED, AND THE REMNANT FLED. ""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE2-SA5-SU0-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE2-SA5-SU0-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE2-SA5-SU0-JO0,ID-1,TRAIN
1532,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,3,1,WHAT A FRAGGING WASTE OF TIME.,"2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU2-JO0

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU2-JO0","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA5-SU2-JO0,Lobo,TRAIN
1533,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,3,2,""" THEN JONATHAN AND SIMON TOOK JUDAS THEIR BROTHER, AND BURIED HIM IN THE SEPULCHRE OF HIS FATHERS IN MODIN. ""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU2-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU2-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA5-SU2-JO0,ID-1,TRAIN
1534,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,4,1,"WAY I SEE IT, EVERY PERSON GOT A RIGHT TO THEIR OWN GOD.","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA0-SU5-JO0,Lobo,TRAIN
1535,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,4,2,""" MOREOVER THEY BEWAILED HIM, AND ALL ISRAEL MADE GREAT LAMENTATION FOR HIM, AND MOURNED MANY DAYS, SAYING… ""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA5-SU0-JO0,ID-1,TRAIN
1536,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,5,1,THAT'S WHAT MAKES LIVING WORTH LIVING.,"2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA0-SU0-JO5,Lobo,TRAIN
1537,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,5,2,"""… HOW IS THE VALIANT MAN FALLEN, THAT DELIVERED ISRAEL!","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA5-SU0-JO5,ID-1,TRAIN
1538,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,5,3,""" AS FOR THE OTHER THINGS CONCERNING JUDAS AND HIS WARS…""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU3-JO0

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU3-JO0","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA0-SU3-JO0,ID-1,TRAIN
1539,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,6,1,THAT'S THE MIRACLE OF THE WHOLE FRAGGING THING.,"2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA0-SU0-JO5,Lobo,TRAIN
1540,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,6,2,"… AND THE NOBLE ACTS WHICH HE DID, AND HIS GREATNESS, THEY ARE NOT WRITTEN…""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA5-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA5-SU0-JO5,ID-1,TRAIN
1541,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,7,1,THERE AIN'T NO MAIN MAN.,"2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU5-JO0","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA0-SU5-JO0,Lobo,TRAIN
1542,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,7,2," ""… FOR THEY WERE VERY MANY. ""","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:ID-1","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:ID-1",AN0-DI0-FE0-SA0-SU0-JO5,ID-1,TRAIN
1543,QC copy - 1502 - 09 Mundos sin Liga de la Justicia Green Lantern 1 - DCVMM Lobo.xlsx,8,8,1,"Y'KNOW, BESIDES ME.","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5

2024-08-28 - aselermekova20
SpokenBy:Lobo","2024-08-28 - aselermekova20
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-08-28 - aselermekova20
SpokenBy:Lobo",AN0-DI0-FE0-SA0-SU0-JO5,Lobo,TRAIN
1544,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,1,1,1,I'M DONE LETTING YOU TORTURE ME!,"2024-07-16 - SyimykRasulov
Feeling:AN5-DI0-FE0-SA0-SU0-JO0


2024-07-16 - SyimykRasulov
SpokenBy:Flash","2024-07-16 - SyimykRasulov
Feeling:AN5-DI0-FE0-SA0-SU0-JO0","
2024-07-16 - SyimykRasulov
SpokenBy:Flash",AN5-DI0-FE0-SA0-SU0-JO0,Flash,TRAIN
1545,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,1,1,2,YOU'RE NEVER GOING TO HURT MY FAMILY AGAIN!,"2024-07-16 - SyimykRasulov
Feeling:AN5-DI0-FE0-SA2-SU0-JO0

2024-07-16 - SyimykRasulov
SpokenBy:Flash","2024-07-16 - SyimykRasulov
Feeling:AN5-DI0-FE0-SA2-SU0-JO0","2024-07-16 - SyimykRasulov
SpokenBy:Flash",AN5-DI0-FE0-SA2-SU0-JO0,Flash,TRAIN
1546,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,2,2,1,"EXPLAIN THIS TO ME LIKE I DON'T HAVE A PhD, LET ALONE FOURTEEN.","2024-07-17 - SyimykRasulov
Feeling:AN0-DI1-FE0-SA1-SU0-JO0","2024-07-17 - SyimykRasulov
Feeling:AN0-DI1-FE0-SA1-SU0-JO0",,AN0-DI1-FE0-SA1-SU0-JO0,no annotation,TRAIN
1547,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,2,3,1,"AS YOU KNOW, EVERY SPEEDSTER IS CONNECTED TO THE SPEED FORCE. WHEN WALLY WAS PUSHED INTO VARIOUS SPEEDSTER BODIES, BARRY AND I CAME UP WITH A WAY TO TRACK HIM USING THE UNIQUE SPEED FORCE RESONANCE SIGNATURE THAT EACH OF YOU HAVE. *","2024-07-17 - SyimykRasulov
Feeling:Neutral","2024-07-17 - SyimykRasulov
Feeling:Neutral",,Neutral,no annotation,TRAIN
1548,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,2,4,1,LIKE A FINGERPRINT.,"2024-07-17 - SyimykRasulov
Feeling:Neutral","2024-07-17 - SyimykRasulov
Feeling:Neutral",,Neutral,no annotation,TRAIN
1549,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,2,4,2,"ALMOST. IT'S MORE LIKE WE'VE FOUND THE PHONE NUMBER TO THREE DIFFERENT BARRY ALLENS, BUT EACH ONE OF THEM HAS A DIFFERENT AREA CODE. WE JUST NEED TO DIAL AND FIGURE OUT WHICH ONE IS "" OUR "" BARRY.","2024-07-17 - SyimykRasulov
Feeling:Neutral","2024-07-17 - SyimykRasulov
Feeling:Neutral",,Neutral,no annotation,TRAIN
1550,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,1,1,"SORRY… HOLD ON. "" OUR "" BARRY?","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO0


2024-07-19 - SyimykRasulov
SpokenBy:Flash","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU3-JO0","
2024-07-19 - SyimykRasulov
SpokenBy:Flash",AN0-DI0-FE0-SA0-SU3-JO0,Flash,TRAIN
1551,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,1,2,"YES… THIS IS ALL THEORETICAL, BUT THE FREQUENCY WE HAVE MAY ALSO LEAD TO OTHER VERSIONS OF BARRY ACROSS THE OMNIVERSE.","2024-07-17 - SyimykRasulov
Feeling:Neutral


2024-07-19 - SyimykRasulov
SpokenBy:Black Mask","2024-07-17 - SyimykRasulov
Feeling:Neutral","
2024-07-19 - SyimykRasulov
SpokenBy:Black Mask",Neutral,Black Mask,TRAIN
1552,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,1,3,RAISE YOUR HAND IF YOU'RE THROUGH WITH MULTIPLE UNIVERSES.,"2024-07-17 - SyimykRasulov
Feeling:Neutral


2024-07-19 - SyimykRasulov
SpokenBy:Flash","2024-07-17 - SyimykRasulov
Feeling:Neutral","
2024-07-19 - SyimykRasulov
SpokenBy:Flash",Neutral,Flash,TRAIN
1553,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,2,1,"SO WE'LL SEND YOU INTO THE SPEED FORCE TO CHECK THE CONNECTIONS, AND HOPEFULLY BRING OUR BARRY HOME.","2024-07-17 - SyimykRasulov
Feeling:Neutral


2024-07-19 - SyimykRasulov
SpokenBy:Black Mask","2024-07-17 - SyimykRasulov
Feeling:Neutral","
2024-07-19 - SyimykRasulov
SpokenBy:Black Mask",Neutral,Black Mask,TRAIN
1554,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,3,1,"THAT'S WHY WE NEED YOU. DUE TO THE HIGHLY VOLATILE NATURE OF THE SPEED FORCE, ANYONE NOT A CONDUIT WOULD ALMOST CERTAINLY DISINTEGRATE UPON ENTERING THE SPEED PORTAL.","2024-07-17 - SyimykRasulov
Feeling:Neutral


2024-07-19 - SyimykRasulov
SpokenBy:Black Mask","2024-07-17 - SyimykRasulov
Feeling:Neutral","
2024-07-19 - SyimykRasulov
SpokenBy:Black Mask",Neutral,Black Mask,TRAIN
1555,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,4,1,"LISTEN… WE NEED BARRY. WITH THE JUSTICE LEAGUE DEAD, THERE'S A VACUUM OUT THERE, AND BARRY… HE'S ONE OF THE GREATEST HEROES THAT'S EVER LIVED. HE'S ALSO--","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE1-SA2-SU0-JO0


2024-07-19 - SyimykRasulov
SpokenBy:Black Mask","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE1-SA2-SU0-JO0","
2024-07-19 - SyimykRasulov
SpokenBy:Black Mask",AN0-DI0-FE1-SA2-SU0-JO0,Black Mask,TRAIN
1556,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,5,1,FAMILY.,"2024-07-17 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA3-SU0-JO0


2024-07-19 - SyimykRasulov
SpokenBy:Flash","2024-07-17 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA3-SU0-JO0","
2024-07-19 - SyimykRasulov
SpokenBy:Flash",AN2-DI0-FE0-SA3-SU0-JO0,Flash,TRAIN
1557,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,3,5,2,PART OF OUR FAMILY.,"2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU0-JO0


2024-07-19 - SyimykRasulov
SpokenBy:Flash","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU0-JO0","
2024-07-19 - SyimykRasulov
SpokenBy:Flash",AN0-DI0-FE0-SA3-SU0-JO0,Flash,TRAIN
1558,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,4,1,1,AND HELPING EACH OTHER IS WHAT FAMILY DOES.,"2024-07-17 - SyimykRasulov
Feeling:AN1-DI0-FE0-SA3-SU0-JO0


2024-07-19 - SyimykRasulov
SpokenBy:Flash","2024-07-17 - SyimykRasulov
Feeling:AN1-DI0-FE0-SA3-SU0-JO0","
2024-07-19 - SyimykRasulov
SpokenBy:Flash",AN1-DI0-FE0-SA3-SU0-JO0,Flash,TRAIN
1559,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,1,1,"WELL, KID, WHAT ARE YOU WAITING FOR? LET'S START THIS THING UP AND GO FIND OUR BOY.","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3


2024-07-19 - SyimykRasulov
SpokenBy:Jay","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3","
2024-07-19 - SyimykRasulov
SpokenBy:Jay",AN0-DI0-FE0-SA0-SU0-JO3,Jay,TRAIN
1560,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,1,2,WALLY?,"2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO0


2024-07-19 - SyimykRasulov
SpokenBy:Linda","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU4-JO0","
2024-07-19 - SyimykRasulov
SpokenBy:Linda",AN0-DI0-FE0-SA0-SU4-JO0,Linda,TRAIN
1561,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,2,1,POPPY!,"2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO5","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO5",,AN0-DI0-FE0-SA0-SU0-JO5,no annotation,TRAIN
1562,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,3,1,CAN I TALK TO YOU A MINUTE?,"2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0


2024-07-19 - SyimykRasulov
SpokenBy:Linda","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA2-SU0-JO0","
2024-07-19 - SyimykRasulov
SpokenBy:Linda",AN0-DI0-FE0-SA2-SU0-JO0,Linda,TRAIN
1563,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,3,2,I'LL… START THE PORTAL.,"2024-07-17 - SyimykRasulov
Feeling:Neutral


2024-07-19 - SyimykRasulov
SpokenBy:Black Mask","2024-07-17 - SyimykRasulov
Feeling:Neutral","
2024-07-19 - SyimykRasulov
SpokenBy:Black Mask",Neutral,Black Mask,TRAIN
1564,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,4,1,WHERE'S BART? I HAVE A NEW COPY OF CENTRAL CENTURION HE'S TOTALLY GOING TO LOVE.,"2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO3


2024-07-19 - SyimykRasulov
SpokenBy:Jai","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO3","
2024-07-19 - SyimykRasulov
SpokenBy:Jai",AN0-DI0-FE0-SA0-SU2-JO3,Jai,TRAIN
1565,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,4,2,"I'M NOT SURE WHERE BART IS, BUT I'LL LET HIM KNOW WHEN I SEE HIM. *","2024-07-17 - SyimykRasulov
Feeling:Neutral


2024-07-19 - SyimykRasulov
SpokenBy:Max","2024-07-17 - SyimykRasulov
Feeling:Neutral","
2024-07-19 - SyimykRasulov
SpokenBy:Max",Neutral,Max,TRAIN
1566,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,5,1,IS IT TRUE? IS EVERYONE GOING TO JUMP INTO THE SPEED FORCE TO LOOK FOR UNCLE BARRY?,"2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO3


2024-07-19 - SyimykRasulov
SpokenBy:Irey","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU2-JO3","
2024-07-19 - SyimykRasulov
SpokenBy:Irey",AN0-DI0-FE0-SA0-SU2-JO3,Irey,TRAIN
1567,QC copy - 1503 - 10 Crisis Oscura Flash - FLS 783.xlsx,5,5,2,LOOKS LIKE IT.,"2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3


2024-07-19 - SyimykRasulov
SpokenBy:Ace","2024-07-17 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA0-SU0-JO3","
2024-07-19 - SyimykRasulov
SpokenBy:Ace",AN0-DI0-FE0-SA0-SU0-JO3,Ace,TRAIN
